Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,
Namibia,NAM,Military expenditure (current USD),MS.MIL.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156919128.673686,144767719.786189,124561274.329333,70155520.3290347,56958995.1560212,68236520.1856033,66463535.1855513,83659580.3783019,78912428.4587611,105765957.168204,92397796.4878102,96757182.4494319,87992258.5786523,129449089.527083,166997177.883149,192072120.805179,199559185.120098,228174673.579954,266250021.183312,299516030.244274,396539101.406596,443591424.475254,412163503.642522,389958736.662434,537456013.694723,518203685.056455,425388449.607111,456081144.821039,455569084.303806,414059489.986834,368224738.887539,400199634.567233,369109863.020077,
New Caledonia,NCL,Military expenditure (current USD),MS.MIL.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,Military expenditure (current USD),MS.MIL.XPND.CD,,,,,,,,,,,,,,,,7330399.9290757,8181627.95563926,11010257.245197,14774701.3152763,17482911.9696129,17039000.3786445,13984418.4137989,12781263.8844087,12354815.1763736,10632625.1782212,10877815.4444056,14412109.5216369,13662211.3084246,,,,,,,17471024.2162805,18431407.1177286,17398035.7813086,17304328.3093671,22035691.039271,23550468.6543262,20084946.6835961,24828146.9335192,20660327.0070647,24604267.0337233,31611724.7319155,32798198.1845344,,,53630486.4840723,53000300.72895,66889841.4422636,83947561.3839522,148865779.870604,106064286.292608,145600369.857069,,166192292.328363,200183929.970367,229639906.143836,247632082.845528,238269588.33649,202404477.202902,242507046.323759,
Nigeria,NGA,Military expenditure (current USD),MS.MIL.XPND.CD,23379990.6480037,28279988.6880045,38639984.5440062,45499981.8000073,54319978.2720087,65939973.6240106,55719977.7120089,239959904.016038,369039852.384059,684459726.21611,662339735.064106,639259541.899065,904095638.361745,1020223591.91056,1351141235.19314,3028584797.44989,2644426038.26039,3138198948.03948,3022642269.76791,3070825338.11694,3029915084.83287,2135475014.08432,1651914513.23833,1627393326.98334,1210916249.52546,1091662993.10564,516893509.335887,201691218.214958,271106046.546484,170705511.267894,277297783.483801,243705781.024049,173657679.322943,289231103.900224,319694489.907256,639406630.64676,701412878.580176,818784525.338,1149684729.96436,491671368.589997,368644109.462423,570632287.761505,896913201.413193,587461887.294733,639990066.823189,674208144.79638,776148058.327892,972911102.632583,1615533210.73676,1504486172.1132,1990099668.65827,2384936021.71384,2316478199.86159,2418760170.87063,2357671219.29062,2065557663.35091,1723204266.39515,1621218176.40317,2043051719.21673,1860260429.56134,2567917819.04386,4466397815.79541,3109384939.12352,
Nicaragua,NIC,Military expenditure (current USD),MS.MIL.XPND.CD,,,,,,,,,6891062.97072754,6988120.19566737,8346921.34482491,8443978.56976473,10967466.4182002,10433752.9481418,14995341.2532029,18537929.9635065,25234878.4843544,35231772.6531563,44549266.2473795,32278195.0033354,47159888.987657,71927312.7005992,,,,,,,,,1142475979.61993,67668345.4972453,47200000,40210589.6189068,35401494.5975534,35119851.4629075,31533400.5097505,30270700.5021126,26271274.5348189,26927929.6825383,30825265.6806786,28193450.444589,34831910.0713619,35307124.9817936,32628065.1557363,34123573.9513425,37285145.1337507,39472043.7975987,42659728.7824116,41721772.9049387,44272442.9210916,51453111.1339038,70132969.8004391,74532010.9372725,81391929.9411777,98932947.1510318,85073598.4439089,86725444.8392143,81593932.6938754,76931506.8493151,79343309.6033706,77919650.3033963,84214047.8636538,
Netherlands,NLD,Military expenditure (current USD),MS.MIL.XPND.CD,454719432.137141,551530519.833364,603866851.7301,637373073.270509,735383641.366547,749993912.387075,770691796.332822,883921396.74191,905836803.272701,1017240119.80422,1079942532.93399,1249389090.08885,1522236183.49229,1917119276.03522,2285358296.30965,2814545010.93577,2898055460.62995,3704801156.51573,4226968876.26796,5038015817.1286,5269306825.3363,4527100426.5767,4829535607.29229,4256634366.67567,3977294579.81924,3884181821.80083,5351016847.00972,6542917224.65604,6728811707.4389,6399237698.5896,7420849635.78912,7246192325.00961,7904561273.35182,7054868961.85133,7137373800.97303,8011539559.49845,7829004727.93771,6839136798.54718,6836084823.12962,7026433290.32725,5971807628.52405,6200391942.80141,6728153969.22498,8356338470.08128,9377114724.37963,9566980052.72845,10217765740.3144,11480377423.5668,12374848939.8323,12131812075.6887,11220523280.0694,11647934608.0864,10364720786.7464,10226260324.8451,10332602877.9244,8667849617.38938,9115240931.64471,9580685498.2163,11114927469.5183,12000671742.0511,13085717542.4598,13941579943.2356,15606620276.4899,
Norway,NOR,Military expenditure (current USD),MS.MIL.XPND.CD,148119940.752024,165059933.976026,191939923.224031,205099917.960033,219799912.080035,265579893.768043,272579890.968044,293579882.568047,321999871.200052,350279859.888056,388359844.656062,428293444.786002,491632831.176716,607891665.206917,710867536.387284,912771143.34582,977362861.310872,1114680191.60327,1307453860.46068,1453771373.61845,1668684529.13618,1649618172.97992,1697544015.13473,1698789946.23354,1554623805.05449,1796625192.06768,2168162775.1618,2753415609.76334,2894745725.78096,2932580201.31798,3394869435.47176,3287551635.52339,3803684930.4047,3175583193.42893,3403291213.13538,3508040838.74756,3537003415.60449,3253032487.91246,3324939364.62075,3309198286.48433,2922343509.99336,2965973986.97681,4065868548.48205,4517514992.47199,4887380337.43619,4884904928.2111,5011748966.60549,5875288100.49013,6370921985.8156,6195603602.22825,6498659038.37913,7232260585.48231,7143962183.06833,7391829787.23404,7336785328.3336,5815228174.60317,5997385047.52171,6853260032.98516,7541055169.17745,7542135789.83282,7225183140.46077,8435121610.61329,8388363488.18985,
Nepal,NPL,Military expenditure (current USD),MS.MIL.XPND.CD,,,,,,,,,,,5185185.18518519,5891358.02469136,6503703.7037037,7152747.93487084,8446969.6969697,10529138.0375904,11876000,13208000,14867263.944511,17300000,20083333.3333333,21959582.6949734,25491173.2282275,29081758.9307813,29211271.3707669,30532050.1578394,31053048.0739338,33928833.3211117,35789121.1376947,36331136.3502619,37929191.1253967,35431485.7066166,37607537.8943056,37041837.4232624,39252998.6335341,39766584.5061601,39547026.0354195,42587851.9897603,42273075.8854004,47484957.3706686,51358135.3085642,64701738.3751416,85405885.7217701,102934146.206926,130650327.932937,159326023.750306,157247689.52493,169575397.124144,187069695.835967,209703501.957568,254950072.106677,284518851.062623,256686839.473598,281038425.693598,328115662.238927,323797729.640271,356495278.640587,436745563.546622,429373005.932663,428696895.057622,434381673.461464,450659951.520758,428268082.838298,
Nauru,NRU,Military expenditure (current USD),MS.MIL.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,Military expenditure (current USD),MS.MIL.XPND.CD,101219676.097036,96678751.2194031,96323106.1438221,100042547.629708,123402030.606484,126982427.550842,148221481.26931,149591230.887079,135520021.683203,147560023.609604,171920027.507204,180841169.784024,206172013.195009,246331492.972427,291444123.102643,292259947.351158,271671526.236703,307431743.844086,388573502.345957,436892310.899722,676939260.529084,660354444.434806,608767756.507905,567555469.444203,530331804.602067,529191398.508429,691134040.017563,925756538.570484,961838312.368973,959602906.43782,1057749671.87686,989033810.015518,870398917.171109,866788074.638883,979531816.995944,1146415728.27257,1238271986.80276,1180888906.52068,969356349.524957,970306041.9875,858414919.473911,796636889.122438,865788852.968518,1091067206.43873,1193495610.74877,1290641961.84914,1359530752.05294,1591740762.99788,1534982791.09377,1462024510.98675,1756916553.18014,1937686540.63406,1953081553.6183,1952413462.24814,1994775497.22439,1734778849.00364,1921815616.69147,2145345647.77,2302338733.47458,2726151285.43177,2810182349.12395,2905571074.96464,2829085839.02203,
OECD members,OED,Military expenditure (current USD),MS.MIL.XPND.CD,69544899102.3878,73449685067.6304,80884831486.4827,82940642753.369,83411968125.3372,86079456287.0259,100050066279.946,114376162241.957,121261677350.887,124049322890.767,126002966921.534,126053469605.817,136654432728.272,149694093809.669,167355733500.902,182941929494.865,189063438949.956,210035607076.428,230706149238.235,255296908844.965,291486801780.685,318809208598.582,363314047508.281,362525016810.018,380533893328.53,409550300835.447,469300752847.618,512575934893.398,537601395443.089,548343685668.714,589906235257.121,574432734202.508,608949542165.751,584244565768.122,583070651012.835,592665022223.422,583881793784.752,567749034004.869,559981005359.274,574530809121.763,585172714761.722,587504194577.767,651436105751.789,761241255755.275,853282408011.845,901900663701.211,946060652346.023,1024796621426.41,1131462315431.92,1162826726160.27,1200634270227.41,1243128713521.05,1199515207867.46,1146015685253.68,1118222576936.7,1051213092561.01,1067064157441.86,1094293336016.23,1163726059975.66,1221024582377.39,1292178311027.05,1367707603935.97,1422325023283.69,
Oman,OMN,Military expenditure (current USD),MS.MIL.XPND.CD,,,,,,,,,,,,29065079.3001273,54524419.3833334,89826506.5188379,255573248.407643,523306311.522872,589099594.672843,514837869.137232,574334105.385061,584105385.060799,883757961.78344,1133468442.38564,1261580775.91199,1457006369.42675,1580789642.06406,1617713053.17101,1305689796.90142,1139141742.52276,1148894668.40052,1171521456.43693,1447919375.81274,1254811443.43303,1517165149.54486,1439921976.59298,1520091027.30819,1513849154.74642,1437191157.3472,1482054616.38492,1318205461.63849,1340442132.63979,1577243172.95189,1819895968.79064,1868465539.6619,1969310793.23797,2230689206.76203,2739011703.51105,3022626788.03641,3244603381.0143,3462483745.12354,3367490247.07412,3671391417.42523,5000715214.56437,9250650195.05852,8766319895.96879,8213524057.21717,7533550065.0195,7935955786.73602,6802665799.73992,7565344603.38101,6551040312.09363,6095708712.61378,5783615084.52536,5783485045.51365,
Other small states,OSS,Military expenditure (current USD),MS.MIL.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1608141762.8506,1181034800.24156,1241572242.71583,1321905494.43031,1492967639.97604,1665571035.5644,1567182737.55813,1405242372.47268,1476880364.90139,1538111278.85001,2336006315.63962,2716234094.50345,2840470033.67801,3136074206.46049,3462239989.61,4348726410.78481,5524007028.37572,5301409130.23582,5314322025.18251,3764836894.07204,3828862887.54831,3965664126.98787,4510884381.19071,4205720294.28617,4323220119.80728,4527145350.31028,4712846154.32944,4829778617.86121,4747179638.08282,16580790613.6836,20261899977.5344,
Pakistan,PAK,Military expenditure (current USD),MS.MIL.XPND.CD,208845208.845209,210105210.10521,200340200.3402,219660219.66022,257880257.880258,439635439.63544,549675549.67555,478275478.275478,492555492.555493,552720552.720553,635250635.250635,739410739.410739,478207381.775708,477624634.164645,609191919.191919,771161616.161616,833181818.181818,913585858.585859,1031868686.86869,1181818181.81818,1429292929.29293,1737373737.37374,1852711542.51952,1985972402.22612,2114435830.07625,2143969262.44946,2282625018.77159,2500172425.68453,2721723239.62829,2580142638.07414,2810101624.33087,3067123794.15818,3388776372.65377,3308760744.5779,3320617929.37389,3665932426.75246,3547799671.27419,3320238862.60535,3218881738.28494,3080764514.44121,2973072721.91798,2842046790.42489,3273401893.38254,3722814794.29284,4128195489.36711,4587117425.1653,4969197611.46682,5342575137.68038,5226678786.50153,5274564970.76961,5974613176.07619,6954787511.26317,7478831888.57671,7655678989.26487,8676510710.11249,9506441631.23121,10004709598.8137,11490394769.449,11745300639.2466,10399187078.4759,10408079353.9977,11836353787.058,10337479626.0228,
Panama,PAN,Military expenditure (current USD),MS.MIL.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,103800000,102900000,101900000,73100000,78600000,78800000,95200000,101000000,96600000,101200000,118000000,104000000,111600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Peru,PER,Military expenditure (current USD),MS.MIL.XPND.CD,49085687.4926738,63020431.2984073,66368381.8046234,97315436.2416107,120432513.049963,132736763.609247,145041014.168531,243980653.458211,113178294.573643,128940568.475452,218087855.297158,247286821.705426,276485788.113695,364341085.271318,454780361.757106,710909865.546385,778394355.385449,1031640129.7326,665178542.875234,520650234.292605,948572813.349258,994511245.080721,1268695336.79202,927159637.241117,666310916.249621,666976464.478036,867538985.481269,1455232302.59328,736618231.495281,862654199.43815,777066944.849536,697734627.831715,904617804.997472,956586464.955339,1111161731.20729,1413463629.38407,1396469288.6811,1178753608.06555,1141808873.72014,992217726.322883,912005730.659026,904235449.10931,839613251.812882,891253913.358459,922046074.47036,1203039421.37744,1291060139.52319,1332655375.70731,1503663891.38051,1848562930.06419,2178945723.33363,2355167833.84937,2857983382.19855,3305451871.31792,3217574656.89716,3312214570.18629,2536072334.8143,2665785313.29571,2648683287.36167,2766847335.14002,2653592900.08589,2657501774.59326,2845428884.23346,
Philippines,PHL,Military expenditure (current USD),MS.MIL.XPND.CD,123821339.950372,128712871.287129,82889601.2446853,94235401.823845,93605898.7061414,93114395.1273544,109615384.615385,129487179.487179,153846153.846154,189230769.230769,155055171.187345,161310133.696948,196259385.992773,301201252.760395,521518532.3231,,714759968.065632,754442226.070606,622746328.959944,874273979.844257,879326572.969461,982322001.607666,964637002.34192,800165576.322586,513453143.059041,609330746.534962,593798594.11254,652382133.150522,931561008.215334,954928761.035484,951481869.97388,913219741.908249,1078843704.06663,1173017500.12906,1392199021.8494,1700402496.64586,1879303176.29243,1576447115.27042,1225561280.50943,1341016654.30172,1303077685.47914,1122103991.55956,1199121766.69845,1301286084.05761,1243221347.64694,1372702435.30512,1607271267.46346,2014371029.11477,2270904919.08319,2115785124.48694,2438189568.98405,2701492158.26159,2898685257.45463,3377027861.15129,3103131460.15886,3335550049.02957,3331502847.06337,3836464209.62757,4107401278.80522,4268129892.72253,4693073497.10808,5546091354.063,3965410228.63012,
Palau,PLW,Military expenditure (current USD),MS.MIL.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,PNG,Military expenditure (current USD),MS.MIL.XPND.CD,,,,,,,,,,,,,,,,7933048.21486779,21985174.1975033,22276752.3199159,27421800.6136051,30150739.6485036,38795968.6770619,38248532.2460091,,,,34289370.2952085,37450561.7584264,42383569.0974437,46294747.8412508,53074242.2248797,68691099.4764398,52642141.6630504,58569676.6642859,68596992.1599056,83255878.3396286,56405488.1860232,78744873.2819335,79556597.1473675,49720532.9886815,35678026.4278796,33606981.6257872,25230765.5988102,17020861.4661046,19307132.1331855,24421729.4432342,30464707.6838763,31307966.3562042,39287099.3306018,39332022.2659245,52048171.7807444,46335624.3725384,64193136.1425914,110623185.275838,105100890.617551,112375755.926034,99840642.6789849,79051319.3098808,80860755.5171601,79956905.785118,91734539.9698341,93461981.5668203,88724208.0790468,97487775.7474913,
Poland,POL,Military expenditure (current USD),MS.MIL.XPND.CD,3550000000,4025000000,4375000000,4950000000,5200000000,5525000000,5975000000,6275000000,7225000000,7975000000,8525000000,9452062887.04014,10054347826.087,12059701492.5373,13162650602.4096,14337349397.5904,15572289156.6265,17379518072.2892,10292598967.2978,1936746987.95181,1506218238.81022,1567860808.36714,2122035928.42609,2195521572.91098,2313670081.24338,2140789169.64565,2173578188.91304,1765484772.69384,1783781523.92543,1493906252.17138,1540736842.10526,1721995820.76569,1881935067.22245,2123378415.67762,2251923178.48153,2719362633.91863,3083416787.21116,3192276376.89866,3491022616.10174,3226555351.37669,3146106712.50118,3630645594.66523,3776173214.41264,4150261758.56501,4778627749.04037,5896404861.10253,6619413758.87805,8589136364.45745,9349421394.29862,7903812008.43552,8790170132.32514,9455422988.00142,8986838792.09222,9275711727.44588,10345153574.8722,10212785780.6075,9164190586.63773,9870680628.27225,12040673422.9565,11786153846.1538,13368394048.2299,15112493519.9585,16573133749.5655,
